Link,Jugador,Equipo,Origen,Posicion Principal,Provincia,Competición
https://es.besoccer.com/jugador/d-de-almeida-834679,Dalisson,Pontevedra,Cabezón de la Sal (Cantabria),Extremo derecho,Cantabria,2 RFEF Grupo 1
https://es.besoccer.com/jugador/oscar-castellano-414489,Chiqui,Pontevedra,Mérida (Badajoz),Extremo izquierdo,Badajoz,2 RFEF Grupo 1
https://es.besoccer.com/jugador/carlos-lopez-190172,Charly,Pontevedra,"Coruña, A",Delantero,A Coruña,2 RFEF Grupo 1
https://es.besoccer.com/jugador/rufo-363658,Rufo,Pontevedra,Madrid,Delantero,Madrid,2 RFEF Grupo 1
https://es.besoccer.com/jugador/victor-casais-825186,Victor Casais,Pontevedra,Santiago de Compostela (A Coruña),Delantero,A Coruña,2 RFEF Grupo 1
https://es.besoccer.com/jugador/hugo-padin-951517,H. Padín,Pontevedra,Catoira (Pontevedra),Extremo izquierdo,Pontevedra,2 RFEF Grupo 1
https://es.besoccer.com/jugador/berni-950971,Berni,Pontevedra,Pontevedra,Delantero,Pontevedra,2 RFEF Grupo 1
https://es.besoccer.com/jugador/a-garcia-3193332,Azael García,Pontevedra,Lugo,Extremo izquierdo,Lugo,2 RFEF Grupo 1
https://es.besoccer.com/jugador/fermin-sobron-171029,F. Sobrón,Zamora CF,Baños de Río Tobía (La Rioja),Portero,La Rioja,2 RFEF Grupo 1
https://es.besoccer.com/jugador/david-troya-950260,David Troya,Zamora CF,El Prat de Llobregat (Barcelona),Portero,Barcelona,2 RFEF Grupo 1
https://es.besoccer.com/jugador/luismi-776039,Luismi Luengo,Zamora CF,Badajoz,Defensa central,Badajoz,2 RFEF Grupo 1
https://es.besoccer.com/jugador/castaneda-67817,J. Castañeda,Zamora CF,Tolosa (Guipúzcoa),Lateral izquierdo,Guipúzcoa,2 RFEF Grupo 1
https://es.besoccer.com/jugador/jesus-munoz-196924,Jesús Muñoz,Zamora CF,Écija (Sevilla),Defensa central,Sevilla,2 RFEF Grupo 1
https://es.besoccer.com/jugador/carlos-248124,Carlos Parra,Zamora CF,Madrid,Lateral derecho,Madrid,2 RFEF Grupo 1
https://es.besoccer.com/jugador/roger-m-339006,Roger Marcé,Zamora CF,Cornellà de Llobregat,Lateral izquierdo,Barcelona,2 RFEF Grupo 1
https://es.besoccer.com/jugador/bolo-951451,Bolo,Zamora CF,Madrid,Defensa central,Madrid,2 RFEF Grupo 1
https://es.besoccer.com/jugador/aguirre-113609,D. Aguirre,Zamora CF,Toledo,Lateral izquierdo,Toledo,2 RFEF Grupo 1
https://es.besoccer.com/jugador/victor-lopez-293489,Víctor López,Zamora CF,Logroño,Lateral derecho,La Rioja,2 RFEF Grupo 1
https://es.besoccer.com/jugador/carlos-ramos-159810,Carlos Ramos,Zamora CF,Zamora,Mediocentro,Zamora,2 RFEF Grupo 1
https://es.besoccer.com/jugador/juanan-205088,Juanan,Zamora CF,Salamanca,Mediocentro,Salamanca,2 RFEF Grupo 1
https://es.besoccer.com/jugador/dani-hernandez-115877,Dani Hernández,Zamora CF,Zamora,Mediapunta,Zamora,2 RFEF Grupo 1
https://es.besoccer.com/jugador/etxaburu-ii-185968,A. Etxaburu,Zamora CF,Ondarroa (Vizcaya),Mediapunta,Vizcaya,2 RFEF Grupo 1
https://es.besoccer.com/jugador/alejandro-morales-992919,A. Morales,Zamora CF,Aldeanueva de Ebro (La Rioja),Mediocentro,La Rioja,2 RFEF Grupo 1
https://es.besoccer.com/jugador/mancebo-194014,Mancebo,Zamora CF,Madrid,Extremo derecho,Madrid,2 RFEF Grupo 1
https://es.besoccer.com/jugador/joel-priego-923657,Joel Priego,Zamora CF,Manresa (Barcelona),Extremo izquierdo,Barcelona,2 RFEF Grupo 1
https://es.besoccer.com/jugador/canizo-370624,Cañizo,Zamora CF,Suances (Cantabria),Delantero,Cantabria,2 RFEF Grupo 1
https://es.besoccer.com/jugador/baldrich-1020053,S. Baldrich,Zamora CF,Barcelona,Delantero,Barcelona,2 RFEF Grupo 1
https://es.besoccer.com/jugador/pito-91624,Pito Camacho,Zamora CF,Gádor (Almería),Delantero,Almería,2 RFEF Grupo 1
https://es.besoccer.com/jugador/rabanillo-187881,Rabanillo,Guijuelo,Gijón,Portero,Asturias,2 RFEF Grupo 1
https://es.besoccer.com/jugador/jorge-jimenez-766138,Jorge Jiménez,Guijuelo,"Mérida, Badajoz",Portero,Badajoz,2 RFEF Grupo 1
https://es.besoccer.com/jugador/montes-340633,S. Montes,Guijuelo,Salamanca,Lateral derecho,Salamanca,2 RFEF Grupo 1
https://es.besoccer.com/jugador/a-hernandez-1017386,Adrián Pica,Guijuelo,Alba de Tormes (Salamanca),Defensa central,Salamanca,2 RFEF Grupo 1
https://es.besoccer.com/jugador/asiel-mateos-del-cerro,A. Mateo,Guijuelo,Navalmoral de la Mata (Cáceres),Defensa central,Cáceres,2 RFEF Grupo 1
https://es.besoccer.com/jugador/coque-139317,Á. Coque,Guijuelo,Salamanca,Lateral izquierdo,Salamanca,2 RFEF Grupo 1
https://es.besoccer.com/jugador/m-cedenilla-343479,Jesús Cedenilla,Guijuelo,Talavera de la Reina,Lateral izquierdo,Toledo,2 RFEF Grupo 1
https://es.besoccer.com/jugador/iago-375744,Iago Parga,Guijuelo,Sarria (Lugo),Defensa central,Lugo,2 RFEF Grupo 1
https://es.besoccer.com/jugador/boigues-950478,Boigues,Guijuelo,Salamanca,Lateral derecho,Salamanca,2 RFEF Grupo 1
https://es.besoccer.com/jugador/a-bernardo-348397,A. Bernardo,Guijuelo,Toledo,Mediapunta,Toledo,2 RFEF Grupo 1
https://es.besoccer.com/jugador/dieguito-761651,D. González,Guijuelo,Santibáñez de Béjar (Salamanca),Mediapunta,Salamanca,2 RFEF Grupo 1
https://es.besoccer.com/jugador/toti-27187,Toti,Guijuelo,Salamanca,Mediapunta,Salamanca,2 RFEF Grupo 1
https://es.besoccer.com/jugador/cristobal-81554,Cristóbal Gil,Guijuelo,Málaga,Mediocentro,Málaga,2 RFEF Grupo 1
https://es.besoccer.com/jugador/j-cambil-732575,J. Cambil,Guijuelo,Granada,Mediocentro,Granada,2 RFEF Grupo 1
https://es.besoccer.com/jugador/willy-875760,Willy,Guijuelo,León,Mediocentro,León,2 RFEF Grupo 1
https://es.besoccer.com/jugador/a-garcía-998157,Alonso García,Guijuelo,Salamanca,Mediapunta,Salamanca,2 RFEF Grupo 1
https://es.besoccer.com/jugador/juan-antonio-196734,Juan Antonio,Guijuelo,Coria del Río (Sevilla),Delantero,Sevilla,2 RFEF Grupo 1
https://es.besoccer.com/jugador/pana-730061,Pana,Guijuelo,Ubrique (Cádiz),Delantero,Cádiz,2 RFEF Grupo 1
https://es.besoccer.com/jugador/garban-61307,Garban,Guijuelo,Salamanca,Extremo derecho,Salamanca,2 RFEF Grupo 1
https://es.besoccer.com/jugador/xabi-dominguez-951609,Xabi Domínguez,Guijuelo,Ourense,Extremo izquierdo,Orense,2 RFEF Grupo 1
https://es.besoccer.com/jugador/german-480567,Germán,Rayo Cantabria,Santander,Portero,Cantabria,2 RFEF Grupo 1
https://es.besoccer.com/jugador/alvaro-jimenez-993841,Álvaro Jiménez,Rayo Cantabria,Santander (Cantabria),Portero,Cantabria,2 RFEF Grupo 1
https://es.besoccer.com/jugador/i-cagigas-3325406,I. Cagigas,Rayo Cantabria,Santander,Portero,Cantabria,2 RFEF Grupo 1
https://es.besoccer.com/jugador/mario-garcia-951125,Mario García,Rayo Cantabria,Palencia,Lateral izquierdo,Palencia,2 RFEF Grupo 1
https://es.besoccer.com/jugador/m-jorrin-gonzalez-875911,M. Jorrín,Rayo Cantabria,Santander (Cantabria),Lateral derecho,Cantabria,2 RFEF Grupo 1
https://es.besoccer.com/jugador/inigo-gomeza-951486,Iñigo Gomeza,Rayo Cantabria,Berango (Vizcaya),Defensa central,Vizcaya,2 RFEF Grupo 1
https://es.besoccer.com/jugador/marco-carrascal-951261,Marco Carrascal,Rayo Cantabria,Santander (Cantabria),Defensa central,Cantabria,2 RFEF Grupo 1
https://es.besoccer.com/jugador/adrian-corral-892013,Adrián Corral,Rayo Cantabria,Santander,Lateral izquierdo,Cantabria,2 RFEF Grupo 1
https://es.besoccer.com/jugador/a-crespo-3188900,A. Crespo,Rayo Cantabria,Santander (Cantabria),Lateral derecho,Cantabria,2 RFEF Grupo 1
https://es.besoccer.com/jugador/javier-951259,J. Entrecanales,Rayo Cantabria,Santander,Defensa central,Cantabria,2 RFEF Grupo 1
https://es.besoccer.com/jugador/s-calera-1008995,Samuel Calera,Rayo Cantabria,Gibaja (Cantabria),Lateral izquierdo,Cantabria,2 RFEF Grupo 1
https://es.besoccer.com/jugador/dani-gonzalez-951265,Dani González,Rayo Cantabria,Reinosa (Cantabria),Mediocentro,Cantabria,2 RFEF Grupo 1
https://es.besoccer.com/jugador/neco-celorio-998653,Neco Celorio,Rayo Cantabria,Torrelavega (Cantabria),Mediapunta,Cantabria,2 RFEF Grupo 1
https://es.besoccer.com/jugador/diego-campo-951270,Diego Campo,Rayo Cantabria,Santander,Mediapunta,Cantabria,2 RFEF Grupo 1
https://es.besoccer.com/jugador/marcos-bustillo-951398,Marcos Bustillo,Rayo Cantabria,Bilbao,Mediapunta,Vizcaya,2 RFEF Grupo 1
https://es.besoccer.com/jugador/d-fuentes-993838,Diego Fuentes,Rayo Cantabria,Medio Cudeyo (Cantabria),Mediapunta,Cantabria,2 RFEF Grupo 1
https://es.besoccer.com/jugador/m-solorzano-1017447,M. Solórzano,Rayo Cantabria,Bezana (Burgos),Mediocentro,Burgos,2 RFEF Grupo 1
https://es.besoccer.com/jugador/markel-goni-951625,Markel Goñi,Rayo Cantabria,Astigarraga (Guipúzcoa),Mediocentro,Guipúzcoa,2 RFEF Grupo 1
https://es.besoccer.com/jugador/a-santamaria-911235,A. Santamaría,Rayo Cantabria,Gijón,Delantero,Asturias,2 RFEF Grupo 1
https://es.besoccer.com/jugador/jorge-delgado-950619,Jorge Delgado,Rayo Cantabria,Móstoles (Madrid),Delantero,Madrid,2 RFEF Grupo 1
https://es.besoccer.com/jugador/j-arevalo-1005813,Jeremy,Rayo Cantabria,Santander,Extremo derecho,Cantabria,2 RFEF Grupo 1
https://es.besoccer.com/jugador/d-diaz-1005814,D. Díaz,Rayo Cantabria,Santander,Delantero,Cantabria,2 RFEF Grupo 1
https://es.besoccer.com/jugador/r-ramos-3143378,R. Ramos,Rayo Cantabria,Santander,Lateral derecho,Cantabria,2 RFEF Grupo 1
https://es.besoccer.com/jugador/c-palacios-3186500,C. Palacios,Rayo Cantabria,Santander (Cantabria),Delantero,Cantabria,2 RFEF Grupo 1
https://es.besoccer.com/jugador/m-gandarillas-seco-875910,M. Gandarillas,Rayo Cantabria,Bádames (Cantabria),Extremo derecho,Cantabria,2 RFEF Grupo 1
https://es.besoccer.com/jugador/izan-993862,Izan Yurrieta,Rayo Cantabria,Colindres (Cantabria),Extremo derecho,Cantabria,2 RFEF Grupo 1
https://es.besoccer.com/jugador/adrian-torre-110338,Adrián Torre,Langreo,Langreo,Portero,Asturias,2 RFEF Grupo 1
https://es.besoccer.com/jugador/guillermo-205288,Guille,Langreo,Avilés (Asturias),Portero,Asturias,2 RFEF Grupo 1
https://es.besoccer.com/jugador/gonzalo-29569,Gonzalo,Langreo,Burgos,Defensa central,Burgos,2 RFEF Grupo 1
https://es.besoccer.com/jugador/hernandez-cabeza-daniel-171229,D. Hernández,Langreo,Barcelona,Lateral izquierdo,Barcelona,2 RFEF Grupo 1
https://es.besoccer.com/jugador/sergio-hevia-323422,Keko Hevia,Langreo,Antromero (Asturias),Defensa central,Asturias,2 RFEF Grupo 1
https://es.besoccer.com/jugador/david-fernandez-736030,David Fernández,Langreo,Cangas del Narcea (Asturias),Defensa central,Asturias,2 RFEF Grupo 1
https://es.besoccer.com/jugador/nacho-lopez-110002,Nacho López,Langreo,Oviedo,Lateral derecho,Asturias,2 RFEF Grupo 1
https://es.besoccer.com/jugador/s-ordonez-934311,S. Ordóñez,Langreo,Avilés (Asturias),Lateral derecho,Asturias,2 RFEF Grupo 1
https://es.besoccer.com/jugador/gabriel-rabanillo-gonzalez-1018765,G. Rabanillo,Langreo,Avilés (Asturias),Lateral izquierdo,Asturias,2 RFEF Grupo 1
https://es.besoccer.com/jugador/alain-38379,Alaín,Langreo,Gijón,Defensa central,Asturias,2 RFEF Grupo 1
https://es.besoccer.com/jugador/i-novo-388166,I. Novo,Langreo,Fene (La Coruña),Mediapunta,A Coruña,2 RFEF Grupo 1
https://es.besoccer.com/jugador/luis-sanchez-950482,Luis Sánchez,Langreo,Talavera de la Reina,Mediocentro,Toledo,2 RFEF Grupo 1
https://es.besoccer.com/jugador/juan-lopez-perez-176144,Juan López,Langreo,Pola de Siero (Asturias),Mediapunta,Asturias,2 RFEF Grupo 1
https://es.besoccer.com/jugador/joselu-769425,Joselu Guerra,Langreo,Avilés (Asturias),Mediocentro,Asturias,2 RFEF Grupo 1
https://es.besoccer.com/jugador/pablo-alvarez-993928,Pablo Álvarez,Langreo,Llanera (Asturias),Mediocentro,Asturias,2 RFEF Grupo 1
https://es.besoccer.com/jugador/i-fakir-988510,I. Fakir,Langreo,Madrid,Mediapunta,Madrid,2 RFEF Grupo 1
https://es.besoccer.com/jugador/mateo-236338,M. Arellano,Langreo,Oviedo,Mediocentro,Asturias,2 RFEF Grupo 1
https://es.besoccer.com/jugador/nane-234369,Nané,Langreo,Bélmez (Córdoba),Delantero,Córdoba,2 RFEF Grupo 1
https://es.besoccer.com/jugador/serra-189427,Javi Serra,Langreo,Puzol (Valencia),Extremo derecho,Valencia,2 RFEF Grupo 1
https://es.besoccer.com/jugador/steven-prieto-319984,Steven Prieto,Langreo,Oviedo,Delantero,Asturias,2 RFEF Grupo 1
https://es.besoccer.com/jugador/carlos-737764,Carlos Cid,Langreo,Gijón (Asturias),Extremo derecho,Asturias,2 RFEF Grupo 1
https://es.besoccer.com/jugador/p-ares-1004179,Pablo Ares,Langreo,Gozón (Asturias),Delantero,Asturias,2 RFEF Grupo 1
https://es.besoccer.com/jugador/brais-911223,Brais Rodríguez,SD Compostela,Santiago de Compostela,Portero,A Coruña,2 RFEF Grupo 1
https://es.besoccer.com/jugador/soto-87129,David Soto,SD Compostela,Ourense,Defensa central,Orense,2 RFEF Grupo 1
https://es.besoccer.com/jugador/alvaro-casas-188847,Álvaro Casas,SD Compostela,Santiago de Compostela (La Coruña),Defensa central,A Coruña,2 RFEF Grupo 1
https://es.besoccer.com/jugador/eusebio-monzo-877051,Euse Monzó,SD Compostela,Valencia,Defensa central,Valencia,2 RFEF Grupo 1
https://es.besoccer.com/jugador/samuel-205413,Samu Araújo,SD Compostela,Vigo,Lateral izquierdo,Pontevedra,2 RFEF Grupo 1
https://es.besoccer.com/jugador/escoruela-170553,R. Escoruela,SD Compostela,Barcelona,Lateral izquierdo,Barcelona,2 RFEF Grupo 1
https://es.besoccer.com/jugador/roque-951505,Roque,SD Compostela,Ames (La Coruña),Lateral derecho,A Coruña,2 RFEF Grupo 1
https://es.besoccer.com/jugador/e-vidal-935731,Kike Vidal,SD Compostela,Boiro (A Coruña),Defensa central,A Coruña,2 RFEF Grupo 1
https://es.besoccer.com/jugador/angel-landeira-951166,Ángel Landeira,SD Compostela,Santiago de Compostela (A Coruña),Lateral izquierdo,A Coruña,2 RFEF Grupo 1
https://es.besoccer.com/jugador/x-trasancos-988593,X. Trasancos,SD Compostela,Viveiro (Lugo),Lateral derecho,Lugo,2 RFEF Grupo 1
https://es.besoccer.com/jugador/m-hermo-3273169,Mario Hermo,SD Compostela,Santiago de Compostela,Lateral derecho,A Coruña,2 RFEF Grupo 1
https://es.besoccer.com/jugador/j-salamo-3361577,Jorge Sálamo,SD Compostela,Santiago de Compostela,Defensa central,A Coruña,2 RFEF Grupo 1
https://es.besoccer.com/jugador/dani-varela-3308841,Dani Varela,SD Compostela,Trazo (A Coruña),Defensa central,A Coruña,2 RFEF Grupo 1
https://es.besoccer.com/jugador/pablo-antas-122195,Pablo Antas,SD Compostela,Lugo,Mediocentro,Lugo,2 RFEF Grupo 1
https://es.besoccer.com/jugador/jaime-santos-colado-176170,Jaime Santos,SD Compostela,Oviedo,Mediapunta,Asturias,2 RFEF Grupo 1
https://es.besoccer.com/jugador/anton-31406,Antón,SD Compostela,Vigo,Mediocentro,Pontevedra,2 RFEF Grupo 1
https://es.besoccer.com/jugador/manu-ramirez-198901,Manu Ramírez,SD Compostela,Lepe (Huelva),Mediapunta,Huelva,2 RFEF Grupo 1
https://es.besoccer.com/jugador/samuel-rodriguez-noya,S. Rodríguez,SD Compostela,Bembibre (La Coruña),Mediocentro,A Coruña,2 RFEF Grupo 1
https://es.besoccer.com/jugador/jordan-192080,Jordan,SD Compostela,Salvaterra de Miño (Pontevedra),Mediocentro,Pontevedra,2 RFEF Grupo 1
https://es.besoccer.com/jugador/joaquin-goris-1017269,Joaquín Goris,SD Compostela,Bembibre (León),Mediocentro,León,2 RFEF Grupo 1
https://es.besoccer.com/jugador/g-landeira-3193272,Gonzalo Landeira,SD Compostela,Santiago de Compostela,Mediocentro,A Coruña,2 RFEF Grupo 1
https://es.besoccer.com/jugador/m-bana-3193381,Marco Baña,SD Compostela,"Coruña, A",Mediocentro,A Coruña,2 RFEF Grupo 1
https://es.besoccer.com/jugador/manu-barreiro-54624,Manu Barreiro,SD Compostela,Santiago de Compostela,Delantero,A Coruña,2 RFEF Grupo 1
https://es.besoccer.com/jugador/grande-73694,David Grande,SD Compostela,Granada,Delantero,Granada,2 RFEF Grupo 1
https://es.besoccer.com/jugador/parapar-301843,Parapar,SD Compostela,"Coruña, A",Extremo derecho,A Coruña,2 RFEF Grupo 1
https://es.besoccer.com/jugador/pep-180212,Pep Caballé,SD Compostela,Mahón (Menorca),Extremo derecho,Toledo,2 RFEF Grupo 1
https://es.besoccer.com/jugador/h-matos-1023986,Hugo Matos,SD Compostela,Santiago de Compostela,Delantero,A Coruña,2 RFEF Grupo 1
https://es.besoccer.com/jugador/r-rama-935814,R. Rama,SD Compostela,Ordes (A Coruña),Delantero,A Coruña,2 RFEF Grupo 1
